n,teffect_true,teffect_slack_claimed,teffect_slack_claimed_round,true_teffect_lb,true_teffect_ub,slack_claimed_teffect_lb,slack_claimed_teffect_ub,slack_claimed_round_teffect_lb,slack_claimed_round_teffect_ub
12,-0.1,-0.05,0,-0.125334801662487,-0.04266519833751291,-0.06285711265558326,-0.005832567282129636,-0.002408359110360716,0.016259677622457797
12,-0.1,-0.075,0,-0.12495971956855964,-0.043040280431440404,-0.1238919961111437,-0.03895826858050523,-0.004912792804172812,0.016328977517077098
12,-0.1,-0.1,0,-0.12757598841631945,-0.044424011583680464,-0.08972034439745823,-0.040495876283497614,-0.007374242466786099,0.005503037952569284
13,-0.025,-0.025,0,-0.05909270782295613,0.0270927078229561,-0.010163258325656312,0.021570209316780418,-0.0012823348049087065,0.008202983583772534
13,-0.025,-0.05,0,-0.07449795045314075,0.010497950453140815,-0.07848228882191112,-0.017514398145701517,-0.009061926917920671,0.01557343320226039
13,-0.025,-0.075,0,-0.03367949935442459,0.051679499354424493,-0.09009612167409844,-0.03780640187501058,-0.013585469512150155,0.009791991252051498
13,-0.025,-0.1,0,-0.0766972376552865,0.008697237655286537,-0.1339826279161753,-0.06077302891576528,-0.016055998800203582,0.006051339280496618
13,-0.05,-0.025,0,-0.0871521031871585,-0.0028478968128414633,-0.069537489738247,-0.006526660986454123,-0.012376228003208527,0.006463322713790541
13,-0.05,-0.05,0,-0.07694284544191331,0.006942845441913245,-0.05920263096181136,0.002925565536465377,-0.018549467817416496,0.005888538658808279
13,-0.05,-0.075,0,-0.1001048887829516,-0.01589511121704839,-0.07972468128570584,0.0033673712998374197,0.0013778199234212888,0.01509179196800746
13,-0.05,-0.1,0,-0.06963597398054641,0.015635973980546482,-0.1189223059764947,-0.058675166203892924,-0.006969434293036053,0.015327267088380996
13,-0.075,-0.025,0,-0.15012783947790434,-0.06787216052209563,-0.0309010540397901,0.002988103241160117,-0.0011225927404312163,0.005829110081874561
13,-0.075,-0.05,0,-0.14140863978460402,-0.058591360215395925,-0.06404732948936587,0.0072712678912026894,-0.01473368209291862,0.0064969318003940384
13,-0.075,-0.075,0,-0.10652791328526903,-0.023472086714730868,-0.08845627284025545,-0.006827939078830947,-0.020024295534110677,0.010792791989633633
13,-0.075,-0.1,0,-0.12558403484081898,-0.04241596515918094,-0.07910265513593881,-0.028057967292374364,-0.010080188515804327,0.005784065945882551
13,-0.1,-0.025,0,-0.12595405598397486,-0.04204594401602519,-0.05101569297109971,-0.003768409591252145,-0.0034093996779387212,0.014753013321795868
13,-0.1,-0.05,0,-0.12866688206749194,-0.04733311793250809,-0.07227480674355363,-0.02486631092995931,-0.010280907738436732,0.008465907419075708
13,-0.1,-0.075,0,-0.11548044534066754,-0.03251955465933238,-0.08847743243682961,-0.036014182332477065,-0.013173371590702181,9.762155146370308e-4
13,-0.1,-0.1,0,-0.12623911551337869,-0.04376088448662125,-0.11290829941801406,-0.042602353908311734,-0.0012767464593182714,0.012814271350323874
14,-0.025,-0.025,0,-0.09943157106991325,-0.014568428930086738,-0.04296414828652802,0.0277082814403162,-0.007063539338448794,0.011729380999265297
14,-0.025,-0.05,0,-0.043293748092676845,0.041293748092676844,-0.04996309312314113,0.006046942489920583,-0.008748207182201699,0.007240920999687386
14,-0.025,-0.075,0,-0.1125252495780042,-0.02747475042199582,-0.0640822525663102,-0.008535232707260414,-0.007880661230128483,0.010793288259263758
14,-0.025,-0.1,0,-0.06312502341167164,0.021125023411671613,-0.11920893429692889,-0.030516175210232727,-0.0044771968640528355,0.014983952225664801
14,-0.05,-0.025,0,-0.07802378325147181,0.006023783251471751,-0.03780862704446637,0.03245897148573525,-0.01001884030107205,0.013585502816729926
14,-0.05,-0.05,0,-0.10879904078393357,-0.025200959216066444,-0.043768535769752155,-0.03603618486131984,-0.00685649107478998,4.951093552810421e-4
14,-0.05,-0.075,0,-0.06158667636741648,0.023586676367416556,-0.11567226413399012,-0.0393644783187192,-0.012623308030398477,0.014713425410541924
14,-0.05,-0.1,0,-0.0609962907582624,0.022996290758262365,-0.0886149721948413,-0.04984908624689107,-0.010075206449591723,0.0035536813880120647
14,-0.075,-0.025,0,-0.07964674228467832,0.0036467422846782477,-0.07091306286255672,0.008606318811145167,-0.015865146050122236,0.002656770551161764
14,-0.075,-0.05,0,-0.09046359767862261,-0.007536402321377485,-0.06841720555142486,-0.00354363267984336,-0.0027215567538313133,0.0112153931839319
14,-0.075,-0.075,0,-0.09192956706384933,-0.008070432936150645,-0.1039922695439266,-0.02856271027043695,-0.002750266322345465,0.01736812270688447
14,-0.075,-0.1,0,-0.1121640033126738,-0.02783599668732621,-0.11099512874040068,-0.04731497631899031,-0.009460907684151794,0.008211511430921253
14,-0.1,-0.025,0,-0.18361702502497906,-0.10238297497502091,-0.0490576397525369,0.012549501518069037,-0.006864875775798321,0.011580398106019945
14,-0.1,-0.05,0,-0.16922082966039748,-0.08677917033960253,-0.051777554888424754,-0.013678251629001405,-0.006346574496664978,0.009722540781337843
14,-0.1,-0.075,0,-0.128544963086101,-0.04745503691389905,-0.09619599854382796,-0.03115507226559544,-0.009721260059466197,0.007597058389289918
14,-0.1,-0.1,0,-0.10082276110376054,-0.017177238896239462,-0.11481786623660548,-0.03823172090867056,0.007074410295286893,0.016389834909980784
15,-0.025,-0.025,0,-0.09319033605771204,-0.006809663942287943,-0.03837700358942808,0.0013146870425055253,0.005632708686111472,0.007330131714228388
15,-0.025,-0.05,0,-0.04821436575093895,0.03621436575093894,-0.06145262090062063,-0.038831418975307744,-0.0036332448847680348,0.005453098274760965
15,-0.025,-0.075,0,-0.05362120928668598,0.03162120928668607,-0.10929190834613209,-0.032232617068307184,-0.017525598151755795,0.018020810687744856
15,-0.025,-0.1,0,-0.020172121424097383,0.06417212142409742,-0.09366869172973219,-0.0574588725231062,-0.006402061801412758,0.011845613867047482
15,-0.05,-0.025,0,-0.10466341317399541,-0.019336586826004594,-0.07680235719241868,-0.002859864257538605,-0.002893139253195628,0.012755279371969748
15,-0.05,-0.05,0,-0.07311287841196674,0.01111287841196669,-0.05361613820379732,-0.002447493108371699,-0.013405275708034233,-0.003910010802700973
15,-0.05,-0.075,0,-0.07095185164280088,0.012951851642800834,-0.09827254396230123,-0.05211961868162687,-0.003851798535942216,0.013089851640537603
15,-0.05,-0.1,0,-0.0823947919970189,0.002394791997018947,-0.08768212943835821,-0.0383821742023108,-0.011952262980295779,0.0022021954496860043
15,-0.075,-0.025,0,-0.1156905705556294,-0.03230942944437052,-0.05798930907259378,0.008540371954467232,-0.004665634060862633,0.01088705250462208
15,-0.075,-0.05,0,-0.10095616641222022,-0.017043833587779778,-0.0817641718032869,-0.009165130558260473,-0.007440075519076454,0.016328855597739354
15,-0.075,-0.075,0,-0.10987969949457267,-0.026120300505427338,-0.09769878027575231,-0.03894516613430278,-0.0082811079874305,0.00847210773488405
15,-0.075,-0.1,0,-0.13162859261862148,-0.048371407381378455,-0.12186542596738656,-0.029395578068658,-0.014015727191873481,0.004391919075865895
15,-0.1,-0.025,0,-0.1482845315983236,-0.06571546840167634,-0.05447545602609577,-9.476103056045675e-4,-0.010209098283699647,0.005301069765255314
15,-0.1,-0.05,0,-0.14502234938506373,-0.06297765061493624,-0.06162092306992992,-0.01602164603226661,-0.003080748204407385,0.01082970234253416
15,-0.1,-0.075,0,-0.1364848577946014,-0.05351514220539855,-0.08617032513734739,-0.02461622634686884,-0.01133333638180712,0.012073737268803519
15,-0.1,-0.1,0,-0.13112511106541236,-0.04887488893458758,-0.10958001254811683,-0.047627452702775665,-0.010459088766276105,0.008676732600664308
16,-0.025,-0.025,0,-0.04959388078629191,0.03559388078629201,-0.06979093950899726,3.557327604399238e-4,-0.008882110091509,0.00874481451361021
16,-0.025,-0.05,0,-0.04683455777368796,0.03883455777368795,-0.04829637475826685,-0.01584627306486191,-0.00515699399826834,0.013384506288052466
16,-0.025,-0.075,0,-0.06826906696251173,0.01826906696251169,-0.07230464399306735,-0.007711459833935265,-0.015511642209719692,0.0014784395018650415
16,-0.025,-0.1,0,-0.03494130589591377,0.05094130589591379,-0.1107765158904398,-0.07805069275783039,-0.006516605096073334,0.0049757670021052655
16,-0.05,-0.025,0,-0.08316013031616518,0.0011601303161652213,-0.039356496417606385,0.014285614019716123,-0.004357653238570894,0.010154549613135163
16,-0.05,-0.05,0,-0.11159997585850981,-0.026400024141490196,-0.052042005121638035,0.021467329112380695,7.902333851366227e-4,0.015534731667052739
16,-0.05,-0.075,0,-0.0818838339584583,0.0018838339584582378,-0.08029374484437451,-0.07093828779294534,-0.006680881941575393,0.003243012722886859
16,-0.05,-0.1,0,-0.07539149744694182,0.009391497446941864,-0.11552076075573998,-0.07100480256919735,-0.007258534620411384,0.004864972920471448
16,-0.075,-0.025,0,-0.1256532628416749,-0.04234673715832502,-0.05476186294592569,-0.004665056481331333,0.0012025242264113887,0.012018972194363847
16,-0.075,-0.05,0,-0.11808262920565123,-0.0359173707943488,-0.06336336711866496,-0.008655790733032558,-0.010529148428260228,0.003814795165221356
16,-0.075,-0.075,0,-0.11376574318595017,-0.030234256814049836,-0.0830877700479645,-0.023210889389227794,-0.0028696819003820465,0.016849608884404725
16,-0.075,-0.1,0,-0.1190288863031303,-0.03497111369686972,-0.0968460695328198,-0.059110063384797164,-0.004204523463399454,0.009442576917063041
16,-0.1,-0.025,0,-0.15500775733303004,-0.07299224266696994,-0.040200454477247134,0.0306282680396154,-0.014643258875413429,0.00951331454343212
16,-0.1,-0.05,0,-0.1521542524078519,-0.06984574759214807,-0.04903128300751494,0.010636968941249828,-0.009428404138173734,0.013905731055518771
16,-0.1,-0.075,0,-0.12634894222184656,-0.043651057778153375,-0.11406655113490816,-0.02348786597376535,-0.004999746774608993,0.02824268799652281
16,-0.1,-0.1,0,-0.12421008344104809,-0.04178991655895183,-0.1254811592633422,-0.05332360689365216,-0.014549411158724823,0.015981421026771896
17,-0.025,-0.025,0,-0.0716333905371011,0.013633390537101157,-0.04709925062696425,0.039762183026347785,-0.019243439221079926,-0.003918636367252792
17,-0.025,-0.05,0,-0.05373513086945901,0.0317351308694591,-0.03290967035415873,0.014415659423198,-0.016969518420194632,0.002827198170384894
17,-0.025,-0.075,0,-0.06042438478968712,0.024424384789687198,-0.09227414309076895,-0.0519167992557677,0.006234359760941558,0.010333669854166703
17,-0.025,-0.1,0,-0.07449795045314075,0.010497950453140815,-0.09585737623505192,-0.037117376731233644,-0.004270543101604709,0.010969759075401455
17,-0.05,-0.025,0,-0.0951338029468323,-0.010866197053167687,-0.03520230173656899,-0.0057592324475971065,0.0035628525709616703,0.004511646155235872
17,-0.05,-0.05,0,-0.03532369212718025,0.04932369212718026,-0.08964253665696628,-0.00705127555069162,-0.00955151744436303,0.01787841319916853
17,-0.05,-0.075,0,-0.10440286485632683,-0.019597135143673172,-0.09856434016796288,-0.045372776448926413,-0.0023428295776982255,0.01116741886099663
17,-0.05,-0.1,0,-0.06331458102284374,0.021314581022843816,-0.09651141272009409,-0.040519295591203736,-0.007078336184473203,0.013681766352410292
17,-0.075,-0.025,0,-0.12268212028660441,-0.039317879713395516,-0.04517429795801457,0.017781457298436623,-0.008052737805851909,0.007847918526364126
17,-0.075,-0.05,0,-0.11795152332651654,-0.03404847667348349,-0.04406635744209461,-0.007730236535665087,-0.006754748794220793,0.003182643264343189
17,-0.075,-0.075,0,-0.07344180395950126,0.009441803959501206,-0.08342867690574793,-0.021824177391448936,0.002666158217700769,0.01765224152109038
17,-0.075,-0.1,0,-0.11275212431154556,-0.029247875688454453,-0.09684171243483912,-0.04172030704781039,0.0022107768848040983,0.01319093075160616
17,-0.1,-0.025,0,-0.11627728372613509,-0.03372271627386482,-0.030646523739155336,0.01989632218079212,-0.006040485217441511,0.010982405809775452
17,-0.1,-0.05,0,-0.12511247178725107,-0.042887528212748854,-0.07720541842494844,-0.003804832075806293,-0.006894133832265965,0.018900754163543046
17,-0.1,-0.075,0,-0.1461483205818091,-0.06385167941819088,-0.08634121402155367,-0.020646992736949248,-0.016571814268169584,0.007683143299780127
17,-0.1,-0.1,0,-0.12432056087115825,-0.04167943912884168,-0.07844896819499148,-0.02781746346916939,-0.009970296237779324,0.004648067436379668
18,-0.025,-0.025,0,-0.09451794072472605,-0.009482059275273923,-0.030069304145040235,0.030507293936666978,-0.013171942525368784,0.007412358312813795
18,-0.025,-0.05,0,-0.043037686405711074,0.04103768640571107,-0.06559626728208257,-0.009769214231389666,-0.009007763662739199,0.006899010800344532
18,-0.025,-0.075,0,-0.009863627492549959,0.07386362749255002,-0.09929574525031654,-0.042601979992458294,-0.00679447555430336,0.005520245770265619
18,-0.025,-0.1,0,-0.04579344587941409,0.03979344587941409,-0.1281501030689936,-0.06448181390520338,-0.012678201670561934,0.013084118657963871
18,-0.05,-0.025,0,-0.11752289053179803,-0.032477109468201995,-0.06051033282852385,0.0015768988924717321,8.353615240001772e-4,0.015069034718225818
18,-0.05,-0.05,0,-0.08296535723162107,9.653572316211181e-4,-0.05796868714338449,-0.015454648949524235,-0.006736456343318233,0.0024588462575873813
18,-0.05,-0.075,0,-0.07913548392065388,0.005135483920653924,-0.08922687741527577,-0.026497099600138664,-0.0028132250735614034,0.013384821099574416
18,-0.05,-0.1,0,-0.057531215979109054,0.02753121597910914,-0.08130495413770078,-0.016275697640499555,-0.004600401183774114,0.012577052658824962
18,-0.075,-0.025,0,-0.13584689085487067,-0.052153109145129266,-0.02855707471350207,0.015577876169527834,-0.007700206937573723,0.009267436172257325
18,-0.075,-0.05,0,-0.09399080878994664,-0.01000919121005333,-0.061887975755727215,-0.016988432700456413,-0.006592678902077785,-0.002946114607549729
18,-0.075,-0.075,0,-0.10043795678980645,-0.017562043210193543,-0.06778573080963732,-0.020355548070727366,-0.00473424310147166,0.009468239817553155
18,-0.075,-0.1,0,-0.1137317110398557,-0.030268288960144316,-0.08200506479241935,-0.03461355066954859,-0.0024539691627257533,0.013236885001119785
18,-0.1,-0.025,0,-0.11890536730228833,-0.037094632697711696,-0.04918964374745386,0.014950501915413882,-0.01452146500801085,0.00551158288460345
18,-0.1,-0.05,0,-0.11943021384492639,-0.03656978615507353,-0.08736294918035242,-0.026100550800857054,-0.008256680253691287,0.009873182072628524
18,-0.1,-0.075,0,-0.1294976179925667,-0.04650238200743322,-0.06275724864957336,-0.016633384640691935,-0.014194311318215046,0.0018791742444293005
18,-0.1,-0.1,0,-0.15598340939935623,-0.07401659060064375,-0.09841760951205879,-0.043390796761497,-0.004331848608922474,0.009253050536063671
19,-0.025,-0.025,0,-0.033886182899407716,0.04988618289940773,-0.035733570158717566,0.02047448340974593,-0.010331279318777094,0.004021248991009368
19,-0.025,-0.05,0,-0.0594703091487798,0.02547030914877988,-0.07227551320605557,-0.028277932920757573,-0.006645967611221501,0.011678505006827896
19,-0.025,-0.075,0,-0.050549664773291,0.0345496647732911,-0.06372795017074681,-6.979329701987599e-4,-0.01603770632700566,0.011617599961191187
19,-0.025,-0.1,0,-0.061867464099160226,0.023867464099160303,-0.12040150990517035,-0.05113605155816292,0.003738106476926996,0.01835993206003941
19,-0.05,-0.025,0,-0.07016512314736248,0.01416512314736243,-0.05715064321623721,-0.00749319946846724,-0.007395547288270447,0.008370160023177146
19,-0.05,-0.05,0,-0.08757725332064176,-0.002422746679358205,-0.09093349792764448,-0.032357093974938536,-0.014671585129584035,0.009614930776485162
19,-0.05,-0.075,0,-0.1034206288827148,-0.018579371117285186,-0.07789332170271014,-0.02644419560947278,-0.012734653163768896,0.004897461707023921
19,-0.05,-0.1,0,-0.09378884985966285,-0.008211150140337124,-0.1046337317829451,-0.03302212386897735,-0.009732193483012264,0.012373009929502405
19,-0.075,-0.025,0,-0.08090248083300822,0.0029024808330081406,-0.030362328417110764,0.00897611497781549,-0.0024034457084091063,0.010271827347944879
19,-0.075,-0.05,0,-0.08921105677698521,-0.004788943223014763,-0.07868915488636452,-0.022052956282429516,-0.01075134053399983,0.006084085741844327
19,-0.075,-0.075,0,-0.07416037466412052,0.008160374664120465,-0.059411186989440534,-0.024044282308820043,-0.002188926650614236,0.0034628187937474223
19,-0.075,-0.1,0,-0.10967621821975546,-0.026323781780244547,-0.10446079952949239,-0.041744059839543594,-0.010174613710415854,0.009971227635786353
19,-0.1,-0.025,0,-0.1546711653701655,-0.07132883462983446,-0.06222104729485142,0.002299996786990638,-0.007755019859120402,0.011224524444506369
19,-0.1,-0.05,0,-0.12767952348268857,-0.04432047651731135,-0.06932494967025989,-0.010414963082000062,-0.005181730388180178,0.006975355326643033
19,-0.1,-0.075,0,-0.1354520351525082,-0.054547964847491845,-0.06725271923688778,-0.018657890634472332,-2.2415135614421797e-4,0.008119984500004753
19,-0.1,-0.1,0,-0.1373557488721653,-0.05464425112783464,-0.09577502516879118,-0.03134839314845385,0.002299079664907152,0.01752711559061279
20,-0.025,-0.025,0,-0.09451794072472605,-0.009482059275273923,-0.03294417036644026,0.01843003266111823,-0.007344583033987584,0.009790678348789229
20,-0.025,-0.05,0,-0.102131234659729,-0.017868765340271,-0.07917594246931592,-0.01545840279600813,-0.010336350419996055,0.009350128064244094
20,-0.025,-0.075,0,-0.05961733268657635,0.025617332686576434,-0.07613061948093094,-0.03291782215090285,-0.008903153354024248,0.003419030201546513
20,-0.025,-0.1,0,-0.06453995590296786,0.020539955902967935,-0.07350597368395784,-0.002714238245183291,-0.004174362104502972,0.016807125033489675
20,-0.05,-0.025,0,-0.05033879540018923,0.03433879540018921,-0.05610515845182707,0.007655728708422398,-0.006333118766052207,0.009244937956420783
20,-0.05,-0.05,0,-0.08144176881193446,0.0034417688119345036,-0.05637002482734029,0.004920655439135807,-0.004451907111668458,0.00926169622604028
20,-0.05,-0.075,0,-0.09709225981733485,-0.014907740182665136,-0.08451036271638541,0.0038774766053421006,-0.004979768310885963,0.015755477739523013
